Time,NO2 corrected (ppm),NO2 (ppm),Ox (ppm),O3 (ppm),PM2.5 (ug-m3),WS (m/s),WD (deg),PRESS (hPa),ITEMP (degC),TEMP (degC),RH (percent)
2019-05-19 16:00:00,0.051,0.044,0.077,0.037,2.46,1.22,138.9,990.9,30.1,27.07,57.2
2019-05-19 20:00:00,0.024,0.019,0.044,0.028,2.43,1.76,126.8,991.3,30.1,22.88,74.9
2019-05-20 00:00:00,0.020,0.015,0.038,0.026,1.82,1.39,136.3,990.7,30.1,21.90,79.6
2019-05-20 04:00:00,0.027,0.022,0.046,0.027,1.59,0.72,146.8,991.3,30.1,21.82,77.6
2019-05-20 08:00:00,0.030,0.024,0.049,0.028,1.44,1.16,146.0,992.4,30.1,21.36,80.9
2019-05-20 12:00:00,0.044,0.037,0.067,0.033,1.74,1.88,121.5,992.5,30.1,22.37,76.1
2019-05-20 16:00:00,0.059,0.052,0.085,0.037,2.06,2.02,117.0,993.4,30.1,21.26,69.8
2019-05-20 20:00:00,0.053,0.046,0.078,0.036,2.15,1.16,113.3,995.8,30.1,18.21,69.3
2019-05-21 00:00:00,0.031,0.026,0.051,0.028,2.01,0.61,97.2,996.7,30.1,16.58,74.8
2019-05-21 04:00:00,0.023,0.019,0.041,0.025,1.88,0.41,144.4,998.0,30.1,16.48,76.2
2019-05-21 08:00:00,0.050,0.043,0.075,0.035,1.29,0.87,193.7,999.7,30.1,20.07,64.5
2019-05-21 12:00:00,0.059,0.051,0.086,0.038,0.83,1.25,142.4,1000.8,30.1,20.50,64.8
2019-05-21 16:00:00,0.054,0.047,0.080,0.037,0.42,0.77,167.4,1001.7,30.1,20.15,63.7
2019-05-21 20:00:00,0.006,0.003,0.019,0.019,1.14,0.47,355.0,1003.4,30.0,14.96,76.2
2019-05-22 00:00:00,-0.007,-0.009,-0.004,0.011,1.31,0.64,39.0,1003.5,30.1,13.62,78.6
2019-05-22 04:00:00,-0.004,-0.007,0.000,0.012,1.30,1.20,48.7,1002.8,30.1,13.56,79.8
2019-05-22 08:00:00,0.017,0.012,0.032,0.022,0.98,1.73,50.4,1002.4,30.1,19.85,63.2
2019-05-22 12:00:00,0.039,0.033,0.061,0.031,0.33,1.99,51.3,999.7,30.1,23.33,52.5
2019-05-22 16:00:00,0.034,0.028,0.054,0.029,1.12,0.32,6.2,999.7,30.1,20.96,67.4
2019-05-22 20:00:00,0.035,0.029,0.056,0.030,1.17,0.59,46.4,1000.4,30.1,17.84,78.7
