Time,NO2 corrected (ppm),NO2 (ppm),Ox (ppm),O3 (ppm),PM2.5 (ug-m3),WS (m/s),WD (deg),PRESS (hPa),ITEMP (degC),TEMP (degC),RH (percent)
2019-05-21 10:00:00,0.038,-0.010,0.067,0.041,3.67,0.85,161.6,1004.2,30.0,9.38,69.6
2019-05-21 12:00:00,0.042,-0.007,0.072,0.042,2.18,1.03,112.8,1002.3,30.1,10.32,69.7
2019-05-21 14:00:00,0.037,-0.016,0.069,0.045,1.58,1.23,114.1,1000.3,30.0,10.87,66.9
2019-05-21 16:00:00,0.036,-0.019,0.068,0.046,1.50,1.06,133.6,998.2,30.0,10.87,62.7
2019-05-21 18:00:00,0.033,-0.020,0.064,0.045,1.30,0.32,25.5,995.5,30.0,10.62,59.9
2019-05-21 20:00:00,0.036,-0.017,0.067,0.044,2.15,0.27,324.8,993.8,30.0,10.02,61.7
2019-05-21 22:00:00,0.039,-0.016,0.072,0.047,2.24,0.94,82.6,991.0,30.0,9.75,65.3
2019-05-22 00:00:00,0.045,-0.008,0.076,0.045,1.96,1.34,47.9,987.4,30.0,8.79,72.1
2019-05-22 02:00:00,0.040,-0.010,0.070,0.042,1.52,1.44,19.2,982.8,30.0,7.97,78.0
2019-05-22 04:00:00,0.038,-0.012,0.068,0.043,0.78,1.70,27.7,979.5,30.0,8.11,77.2
2019-05-22 06:00:00,0.036,-0.017,0.067,0.044,0.54,1.90,36.0,978.3,30.0,7.65,76.7
2019-05-22 08:00:00,0.028,-0.019,0.055,0.039,0.96,2.00,49.4,977.8,30.0,6.00,79.7
2019-05-22 10:00:00,0.035,-0.012,0.063,0.040,0.94,1.88,56.5,977.0,30.0,6.87,77.1
2019-05-22 12:00:00,0.039,-0.012,0.068,0.042,0.32,2.25,65.6,976.1,30.0,8.11,71.2
2019-05-22 14:00:00,0.037,-0.012,0.066,0.041,0.13,1.44,124.1,975.6,30.0,9.02,70.5
2019-05-22 16:00:00,0.037,-0.017,0.069,0.045,0.44,2.26,85.8,976.3,30.0,7.91,70.7
2019-05-22 18:00:00,0.037,-0.017,0.069,0.045,1.17,1.66,127.9,977.8,30.0,7.26,74.7
2019-05-22 20:00:00,0.033,-0.019,0.064,0.044,0.19,1.23,193.3,979.1,30.0,7.24,73.9
2019-05-22 22:00:00,0.029,-0.017,0.056,0.038,0.00,1.23,117.2,979.9,30.0,5.09,77.7
